	subject	list	trial_type	position	item	text	span	scheme	story	trial
17107	40	322	study	17	235	reaching an apex with the appointment of Yuri Andropov as the chairman of the KGB in 1967.	[2107, 2197]	human	KGB	1
17108	40	322	study	18	236	Although Andropov declared that every instance of dissent was a threat to the Soviet state that must be challenged,	[2197, 2312]	human	KGB	1
17109	40	322	study	19	237	Nikita Khrushchev disagreed with Andropovâ€™s Stalinist-era tactics.	[2312, 2380]	human	KGB	1
17110	40	322	study	20	238	When Khrushchev became Premier of the Soviet Union, the tight controls over subversive beliefs and anti-Communist opinions were partially relaxed.	[2380, 2526]	human	KGB	1
17111	40	322	study	21	239	This relaxation of KGB policy resulted in the reemergence of critical literary works,	[2526, 2611]	human	KGB	1
17112	40	322	study	22	240	most notably the publication of One Day in the Life of Ivan Denisovich in 1962 by Aleksandr Solzhenitsyn.	[2611, 2716]	human	KGB	1
17113	40	322	study	23	241	Following Khrushchevâ€™s fall from power, the Soviet state and the KGB quickly returned to eliminating all forms of dissent and strict controls on expression remained until 1991.	[2716, 2894]	human	KGB	1
17114	40	322	study	24	242	In August of 1991, Colonel-General Vladimir Kryuchkov used the KGB's resources in aid of a coup attempt to overthrow Soviet President Mikhail Gorbachev.	[2894, 3046]	human	KGB	1
17115	40	322	study	25	243	Kryuchkov had become dismayed with Gorbachevâ€™s efforts to open up Soviet society.	[3046, 3129]	human	KGB	1
17116	40	322	study	26	244	However, the KGB had become too weak to make the coup successful and the takeover attempt collapsed,	[3129, 3229]	human	KGB	1
17117	40	322	study	27	245	resulting in the arrest of Colonel-General Kryuchkov and the appointment of a new leader.	[3229, 3318]	human	KGB	1
17118	40	322	study	28	246	As a result of this threat, President Gorbachev appointed a new Chairman, General Vadim Bakatin, and immediately ordered him to dissolve the KGB of the Soviet Union.	[3318, 3483]	human	KGB	1
17119	40	322	study	29	247	On November 6, 1991, the KGB officially ceased to exist and its services were divided into two separate organizations.	[3483, 3601]	human	KGB	1
17120	40	322	study	30	248	The SVR is now in charge of foreign intelligence gathering and the FSB provides internal security, but functions much like the Soviet KGB.	[3601, 3739]	human	KGB	1
17121	40	322	recall	1	219	-1	-1	human	KGB	1
17122	40	322	recall	2	221	-1	-1	human	KGB	1
17123	40	322	recall	3	224	-1	-1	human	KGB	1
17124	40	322	recall	4	222	-1	-1	human	KGB	1
17125	40	322	recall	5	223	-1	-1	human	KGB	1
17126	40	322	recall	6	220	-1	-1	human	KGB	1
17127	40	322	recall	7	226	-1	-1	human	KGB	1
17128	40	322	recall	8	227	-1	-1	human	KGB	1
17129	40	322	recall	9	229	-1	-1	human	KGB	1
17130	40	322	recall	10	230	-1	-1	human	KGB	1
17131	40	322	recall	11	231	-1	-1	human	KGB	1
17132	40	322	recall	12	232	-1	-1	human	KGB	1
17133	40	322	recall	13	233	-1	-1	human	KGB	1
17134	40	322	recall	14	238	-1	-1	human	KGB	1
17135	40	322	recall	15	239	-1	-1	human	KGB	1
17136	40	322	recall	16	240	-1	-1	human	KGB	1
17137	40	322	recall	17	243	-1	-1	human	KGB	1
17138	40	322	recall	18	242	-1	-1	human	KGB	1
17139	40	322	recall	19	244	-1	-1	human	KGB	1
17140	40	322	recall	20	245	-1	-1	human	KGB	1
17141	40	322	recall	21	246	-1	-1	human	KGB	1
17142	40	322	recall	22	248	-1	-1	human	KGB	1
17143	41	323	study	1	219	KGB was the umbrella organization name for the Soviet Union's premier security, secret police, and intelligence agency from 1954 to 1991.	[0, 137]	human	KGB	1
17144	41	323	study	2	220	The KGB's operational domain encompassed functions and powers like those exercised by the Central Intelligence Agency in the United States.	[137, 276]	human	KGB	1
17145	41	323	study	3	221	The ideological mission of the KGB comes from a concept originally developed by the Cheka, a former Soviet State Security organization.	[276, 411]	human	KGB	1
17146	41	323	study	4	222	"This concept of the ""sword and shield"" defined the KGBâ€™s duties:"	[411, 477]	human	KGB	1
17147	41	323	study	5	223	"""the shield to defend the revolution, the sword to smite its foes."""	[477, 544]	human	KGB	1
17148	41	323	study	6	224	The responsibilities of this clandestine organization were external espionage, counter- espionage, and the liquidation of anti-Soviet and counter-revolutionary organizations within the Soviet Union and abroad.	[544, 753]	human	KGB	1
17149	41	323	study	7	225	The KGB also guarded the national borders, Communist Party leaders, and critical state property.	[753, 849]	human	KGB	1
17150	41	323	study	8	226	To carry out these responsibilities, the KGB developed methods of collecting intelligence that paralleled the SIS (also known as MI6) of Great Britain.	[849, 1000]	human	KGB	1
17151	41	323	study	9	227	However, unlike the SIS, the KGB lacked sophisticated intelligence analysis capabilities, significantly hampering its ability to profit from the voluminous intelligence it collected.	[1000, 1182]	human	KGB	1
17152	41	323	study	10	228	In particular, it struggled to match the SISâ€™s use of signals intelligence,	[1182, 1259]	human	KGB	1
17153	41	323	study	11	229	a technology that gave the SIS an advantage over the KGB until the Cold War.	[1259, 1335]	human	KGB	1
17154	41	323	study	12	230	Unable to match the technology used by the SIS, the KGB mostly relied on human intelligence, particularly from illegal residents.	[1335, 1464]	human	KGB	1
17155	41	323	study	13	231	Later, during the Cold War, increased security in other countries frustrated KGB attempts to maintain its human intelligence network and, as a result, electronic espionage gained a higher priority.	[1464, 1661]	human	KGB	1
17156	41	323	study	14	232	The advances made in electronic espionage during this time produced a sizable financial windfall after the Cold War, when the KGB commercialized its advanced technologies for business applications.Â 	[1661, 1860]	human	KGB	1
17157	41	323	study	15	233	The KGB used the intelligence it gathered to pursue a number of agendas, such as the suppression of unorthodox beliefs and the persecution of Soviet dissidents.	[1860, 2020]	human	KGB	1
17158	41	323	study	16	234	"Indeed, this obsession with ""ideological subversion"" increased throughout the Cold War,"	[2020, 2107]	human	KGB	1
17159	41	323	study	17	235	reaching an apex with the appointment of Yuri Andropov as the chairman of the KGB in 1967.	[2107, 2197]	human	KGB	1
17160	41	323	study	18	236	Although Andropov declared that every instance of dissent was a threat to the Soviet state that must be challenged,	[2197, 2312]	human	KGB	1
17161	41	323	study	19	237	Nikita Khrushchev disagreed with Andropovâ€™s Stalinist-era tactics.	[2312, 2380]	human	KGB	1
17162	41	323	study	20	238	When Khrushchev became Premier of the Soviet Union, the tight controls over subversive beliefs and anti-Communist opinions were partially relaxed.	[2380, 2526]	human	KGB	1
17163	41	323	study	21	239	This relaxation of KGB policy resulted in the reemergence of critical literary works,	[2526, 2611]	human	KGB	1
17164	41	323	study	22	240	most notably the publication of One Day in the Life of Ivan Denisovich in 1962 by Aleksandr Solzhenitsyn.	[2611, 2716]	human	KGB	1
17165	41	323	study	23	241	Following Khrushchevâ€™s fall from power, the Soviet state and the KGB quickly returned to eliminating all forms of dissent and strict controls on expression remained until 1991.	[2716, 2894]	human	KGB	1
17166	41	323	study	24	242	In August of 1991, Colonel-General Vladimir Kryuchkov used the KGB's resources in aid of a coup attempt to overthrow Soviet President Mikhail Gorbachev.	[2894, 3046]	human	KGB	1
17167	41	323	study	25	243	Kryuchkov had become dismayed with Gorbachevâ€™s efforts to open up Soviet society.	[3046, 3129]	human	KGB	1
17168	41	323	study	26	244	However, the KGB had become too weak to make the coup successful and the takeover attempt collapsed,	[3129, 3229]	human	KGB	1
17169	41	323	study	27	245	resulting in the arrest of Colonel-General Kryuchkov and the appointment of a new leader.	[3229, 3318]	human	KGB	1
17170	41	323	study	28	246	As a result of this threat, President Gorbachev appointed a new Chairman, General Vadim Bakatin, and immediately ordered him to dissolve the KGB of the Soviet Union.	[3318, 3483]	human	KGB	1
17171	41	323	study	29	247	On November 6, 1991, the KGB officially ceased to exist and its services were divided into two separate organizations.	[3483, 3601]	human	KGB	1
17172	41	323	study	30	248	The SVR is now in charge of foreign intelligence gathering and the FSB provides internal security, but functions much like the Soviet KGB.	[3601, 3739]	human	KGB	1
17173	41	323	recall	1	219	-1	-1	human	KGB	1
17174	41	323	recall	2	220	-1	-1	human	KGB	1
17175	41	323	recall	3	226	-1	-1	human	KGB	1
17176	41	323	recall	4	227	-1	-1	human	KGB	1
17177	41	323	recall	5	228	-1	-1	human	KGB	1
17178	41	323	recall	6	230	-1	-1	human	KGB	1
17179	41	323	recall	7	231	-1	-1	human	KGB	1
17180	41	323	recall	8	233	-1	-1	human	KGB	1
17181	41	323	recall	9	235	-1	-1	human	KGB	1
17182	41	323	recall	10	238	-1	-1	human	KGB	1
17183	41	323	recall	11	241	-1	-1	human	KGB	1
17184	41	323	recall	12	243	-1	-1	human	KGB	1
17185	41	323	recall	13	242	-1	-1	human	KGB	1
17186	41	323	recall	14	244	-1	-1	human	KGB	1
17187	41	323	recall	15	246	-1	-1	human	KGB	1
17188	41	323	recall	16	247	-1	-1	human	KGB	1
17189	24	324	study	1	219	KGB was the umbrella organization name for the Soviet Union's premier security, secret police, and intelligence agency from 1954 to 1991.	[0, 137]	human	KGB	1
17190	24	324	study	2	220	The KGB's operational domain encompassed functions and powers like those exercised by the Central Intelligence Agency in the United States.	[137, 276]	human	KGB	1
17191	24	324	study	3	221	The ideological mission of the KGB comes from a concept originally developed by the Cheka, a former Soviet State Security organization.	[276, 411]	human	KGB	1
17192	24	324	study	4	222	"This concept of the ""sword and shield"" defined the KGBâ€™s duties:"	[411, 477]	human	KGB	1
17193	24	324	study	5	223	"""the shield to defend the revolution, the sword to smite its foes."""	[477, 544]	human	KGB	1
17194	24	324	study	6	224	The responsibilities of this clandestine organization were external espionage, counter- espionage, and the liquidation of anti-Soviet and counter-revolutionary organizations within the Soviet Union and abroad.	[544, 753]	human	KGB	1
17195	24	324	study	7	225	The KGB also guarded the national borders, Communist Party leaders, and critical state property.	[753, 849]	human	KGB	1
17196	24	324	study	8	226	To carry out these responsibilities, the KGB developed methods of collecting intelligence that paralleled the SIS (also known as MI6) of Great Britain.	[849, 1000]	human	KGB	1
17197	24	324	study	9	227	However, unlike the SIS, the KGB lacked sophisticated intelligence analysis capabilities, significantly hampering its ability to profit from the voluminous intelligence it collected.	[1000, 1182]	human	KGB	1
17198	24	324	study	10	228	In particular, it struggled to match the SISâ€™s use of signals intelligence,	[1182, 1259]	human	KGB	1
17199	24	324	study	11	229	a technology that gave the SIS an advantage over the KGB until the Cold War.	[1259, 1335]	human	KGB	1
17200	24	324	study	12	230	Unable to match the technology used by the SIS, the KGB mostly relied on human intelligence, particularly from illegal residents.	[1335, 1464]	human	KGB	1
17201	24	324	study	13	231	Later, during the Cold War, increased security in other countries frustrated KGB attempts to maintain its human intelligence network and, as a result, electronic espionage gained a higher priority.	[1464, 1661]	human	KGB	1
17202	24	324	study	14	232	The advances made in electronic espionage during this time produced a sizable financial windfall after the Cold War, when the KGB commercialized its advanced technologies for business applications.Â 	[1661, 1860]	human	KGB	1
17203	24	324	study	15	233	The KGB used the intelligence it gathered to pursue a number of agendas, such as the suppression of unorthodox beliefs and the persecution of Soviet dissidents.	[1860, 2020]	human	KGB	1
17204	24	324	study	16	234	"Indeed, this obsession with ""ideological subversion"" increased throughout the Cold War,"	[2020, 2107]	human	KGB	1
17205	24	324	study	17	235	reaching an apex with the appointment of Yuri Andropov as the chairman of the KGB in 1967.	[2107, 2197]	human	KGB	1
17206	24	324	study	18	236	Although Andropov declared that every instance of dissent was a threat to the Soviet state that must be challenged,	[2197, 2312]	human	KGB	1
17207	24	324	study	19	237	Nikita Khrushchev disagreed with Andropovâ€™s Stalinist-era tactics.	[2312, 2380]	human	KGB	1
